,composite_conflict_score
15198,-5.0
15199,11.0
15200,2.0
15201,1.0
15202,3.0
15203,-1.0
15204,-2.0
15205,3.0
15206,7.25
15207,10.0
15208,6.0
15209,3.0
15210,-1.0
15211,7.0
15212,7.0
15213,17.0
15214,10.0
15215,11.0
15216,12.0
15217,1.0
15218,-3.0
15219,1.0
15220,6.5
15221,-3.25
15222,7.0
15223,-6.25
15224,12.0
15225,12.0
15226,8.0
15227,10.0
15228,8.0
15229,4.0
15230,2.0
15231,4.5
15232,1.0
15233,6.0
15234,12.0
15235,16.0
15236,2.0
15237,6.0
15238,3.0
15239,4.0
15240,2.75
15241,6.0
15242,4.0
15243,-0.25
15244,10.0
15245,4.0
15246,16.0
15247,2.0
15248,3.0
15249,8.0
15250,5.0
15251,4.0
15252,6.0
15253,-13.25
15254,0.0
15255,13.0
15256,11.0
15257,13.0
15258,7.0
15259,7.0
15260,5.0
15261,3.0
15262,6.25
15263,4.75
15264,4.0
15265,10.0
15266,-4.0
15267,9.0
15268,0.0
15269,0.75
15270,16.0
15271,0.0
15272,-2.0
15273,-7.5
15274,4.0
15275,10.0
15276,13.0
15277,12.0
15278,18.0
15279,0.0
15280,10.0
15281,8.0
15282,14.0
15283,9.0
15284,-4.25
15285,11.0
15286,3.0
15287,9.75
15288,0.0
15289,9.0
15290,8.0
15291,13.75
15292,5.0
15293,10.0
15294,8.75
15295,6.0
15296,5.0
15297,7.0
15298,4.0
15299,6.0
15300,4.0
15301,12.75
15302,8.75
15303,0.0
15304,2.0
15305,7.0
15306,17.0
15307,14.0
15308,5.0
15309,-1.0
15310,7.0
15311,1.0
15312,12.0
15313,-2.0
15314,9.0
15315,5.0
15316,11.0
15317,0.0
15318,8.75
15319,-5.0
15320,-3.0
15321,-2.0
15322,-7.25
15323,-1.0
15324,-4.0
15325,4.0
15326,1.0
15327,16.0
15328,-4.0
15329,14.0
15330,17.0
15331,5.5
15332,-9.0
15333,-7.5
15334,0.0
15335,4.0
15336,4.0
15337,6.0
15338,-1.0
15339,2.0
15340,12.0
15341,10.0
15342,4.0
15343,3.0
15344,0.0
15345,11.5
15346,0.0
15347,11.0
15348,6.0
15349,16.0
15350,8.5
15351,5.0
15352,13.0
15353,3.0
15354,9.0
15355,16.0
15356,16.0
15357,-3.0
15358,-3.0
15359,11.25
15360,6.0
15361,-1.0
15362,14.0
15363,9.0
15364,-5.25
15365,-10.0
15366,13.0
15367,4.25
15368,2.0
15369,3.0
15370,2.75
15371,-0.25
15372,-6.0
15373,9.0
15374,14.0
15375,0.5
15376,-8.0
15377,-4.25
15378,8.0
15379,2.0
15380,7.0
15381,12.0
15382,15.75
15383,-7.0
15384,3.0
15385,10.75
15386,15.0
15387,8.0
15388,3.0
15389,-7.0
15390,7.0
15391,15.0
15392,0.0
15393,15.0
15394,7.0
15395,8.0
15396,14.0
15397,7.0
15398,5.0
15399,10.0
15400,-5.0
15401,15.0
15402,6.0
15403,15.0
15404,3.0
15405,5.0
15406,9.0
15407,2.0
15408,8.0
15409,-2.75
15410,9.0
15411,5.0
15412,15.0
15413,-9.0
15414,12.0
15415,17.0
15416,15.0
15417,10.0
15418,0.0
15419,-3.0
15420,6.5
15421,5.0
15422,12.0
15423,2.0
15424,-8.25
15425,3.0
15426,9.0
15427,13.5
15428,-3.0
15429,10.0
15430,4.0
15431,-1.0
15432,17.0
15433,9.0
15434,-16.75
15435,8.0
15436,9.75
15437,1.75
15438,-4.75
15439,11.0
15440,7.0
15441,-7.75
15442,8.0
15443,3.25
15444,-3.0
15445,2.0
15446,-5.0
15447,17.0
15448,10.0
15449,-1.0
15450,-7.0
15451,18.0
15452,5.5
15453,11.5
15454,8.0
15455,3.0
15456,9.0
15457,2.0
15458,8.0
15459,10.0
15460,6.0
15461,5.0
15462,-4.0
15463,3.0
15464,16.0
15465,9.0
15466,11.0
15467,2.75
15468,12.0
15469,18.0
15470,-17.0
15471,-0.25
15472,-5.0
15473,21.0
15474,6.0
15475,5.25
15476,8.0
15477,10.0
15478,3.0
15479,1.0
15480,-8.0
15481,9.0
15482,14.0
15483,5.0
15484,18.0
15485,11.0
15486,1.0
15487,1.0
15488,7.0
15489,8.0
15490,0.0
15491,10.0
15492,13.0
15493,-0.25
15494,1.0
15495,5.0
15496,11.0
15497,-8.25
15498,14.0
15499,8.0
15500,8.0
15501,9.0
15502,1.0
15503,11.5
15504,6.0
15505,12.0
15506,7.0
15507,17.0
15508,-9.25
15509,5.0
15510,-7.0
15511,4.0
15512,13.0
15513,-5.0
15514,-2.0
15515,1.0
15516,6.0
15517,8.0
15518,5.0
15519,14.0
15520,-1.25
15521,12.0
15522,12.75
15523,14.0
15524,8.0
15525,12.0
15526,12.0
15527,10.0
15528,-2.0
15529,-1.0
15530,3.0
15531,-10.25
15532,16.0
15533,-3.0
15534,16.0
15535,12.75
15536,12.0
15537,5.5
15538,6.0
15539,0.5
15540,2.0
15541,3.0
15542,-3.0
15543,4.75
15544,-2.0
15545,14.0
15546,5.0
15547,6.0
15548,-2.0
15549,11.0
15550,14.0
15551,11.5
15552,7.0
15553,4.75
15554,14.0
15555,4.0
15556,16.0
15557,-3.0
15558,14.0
15559,10.0
15560,-11.0
15561,8.0
15562,0.0
15563,-3.0
15564,12.0
15565,0.0
15566,7.75
15567,14.0
15568,8.0
15569,2.0
15570,0.0
15571,-7.25
15572,13.0
15573,10.0
15574,15.0
15575,10.0
15576,11.0
15577,6.0
15578,12.0
15579,14.0
15580,8.0
15581,9.0
15582,9.0
15583,-6.0
15584,15.0
15585,14.0
15586,-3.0
15587,7.0
15588,-6.0
15589,-2.25
15590,0.0
15591,-7.0
15592,6.0
15593,13.0
15594,10.0
15595,10.0
15596,5.0
15597,14.0
15598,4.0
15599,6.0
15600,-6.25
15601,5.0
15602,12.0
15603,8.0
15604,3.0
15605,4.0
15606,9.0
15607,-3.0
15608,4.0
15609,-3.0
15610,8.0
15611,12.0
15612,2.25
15613,9.0
15614,4.0
15615,17.5
15616,-2.0
15617,3.0
15618,15.0
15619,-8.0
15620,-3.0
15621,3.75
15622,8.0
15623,17.0
15624,2.0
15625,15.0
15626,18.0
15627,11.0
15628,13.0
15629,-3.75
15630,7.0
15631,1.0
15632,13.0
15633,1.75
15634,-5.0
15635,-1.25
15636,14.0
15637,0.0
15638,10.0
15639,-3.25
15640,9.0
15641,12.0
15642,6.0
15643,0.0
15644,11.0
15645,-3.0
15646,5.0
15647,3.0
15648,7.0
15649,-4.0
15650,-3.0
15651,16.0
15652,4.0
15653,15.0
15654,11.75
15655,6.0
15656,8.0
15657,11.0
15658,1.75
15659,20.0
15660,-2.0
15661,6.75
15662,-9.0
15663,8.0
15664,4.0
15665,6.0
15666,13.0
15667,12.0
15668,2.0
15669,16.0
15670,-7.25
15671,14.0
15672,6.0
15673,2.0
15674,5.0
15675,14.0
15676,7.25
15677,3.5
15678,2.0
15679,3.0
15680,9.0
15681,16.0
15682,-2.75
15683,14.0
15684,7.75
15685,5.0
15686,3.0
15687,13.0
15688,2.75
15689,16.0
15690,-2.0
15691,-4.25
15692,-14.0
15693,3.0
15694,14.0
15695,-2.0
15696,-1.0
15697,3.0
15698,-2.0
15699,-1.0
15700,6.0
15701,-9.0
15702,6.0
15703,5.0
15704,5.0
15705,4.0
15706,-9.0
15707,6.0
15708,10.0
15709,10.5
15710,6.0
15711,7.0
15712,2.0
15713,-2.0
15714,15.0
15715,1.25
15716,1.0
15717,2.25
15718,5.0
15719,2.0
15720,7.0
15721,12.0
15722,14.75
15723,10.0
15724,3.0
15725,11.0
15726,0.0
15727,13.75
15728,-3.75
15729,12.0
15730,0.0
15731,10.25
15732,7.0
15733,10.0
15734,13.0
15735,-3.0
15736,3.0
15737,13.0
15738,16.0
15739,6.0
15740,8.75
15741,2.0
15742,-5.0
15743,-1.0
15744,7.0
15745,7.0
15746,-1.0
15747,10.0
15748,2.0
15749,-2.0
15750,4.75
15751,-1.0
15752,2.0
15753,4.0
15754,-11.5
15755,6.0
15756,-9.25
15757,7.75
15758,-7.25
15759,13.0
15760,-7.0
15761,11.0
15762,-5.25
15763,6.0
15764,2.0
15765,7.0
15766,5.0
15767,8.0
15768,13.0
15769,0.0
15770,15.0
15771,-4.0
15772,10.0
15773,-3.0
15774,15.0
15775,-1.0
15776,12.0
15777,3.5
15778,4.75
15779,3.0
15780,10.5
15781,16.0
15782,3.0
15783,8.0
15784,-3.75
15785,7.0
15786,9.0
15787,14.0
15788,15.0
15789,-1.0
15790,-5.0
15791,9.0
15792,3.0
15793,6.0
15794,6.0
15795,-2.0
15796,7.0
15797,-13.0
15798,11.0
15799,10.0
15800,5.0
15801,0.25
15802,15.0
15803,10.75
15804,-13.0
15805,17.0
15806,13.0
15807,-2.0
15808,7.0
15809,1.0
15810,7.0
15811,-10.25
15812,6.0
15813,1.75
15814,12.0
15815,-13.0
15816,9.0
15817,5.0
15818,9.0
15819,3.25
15820,12.0
15821,-2.0
15822,6.5
15823,-4.0
15824,-1.75
15825,3.0
15826,14.0
15827,6.0
15828,-10.0
15829,2.0
15830,19.0
15831,1.0
15832,7.0
15833,0.0
15834,6.0
15835,3.0
15836,13.75
15837,-14.0
15838,15.0
15839,-0.25
15840,8.0
15841,2.0
15842,10.0
15843,16.0
15844,13.75
15845,15.0
15846,-2.25
15847,11.0
15848,9.0
15849,-12.0
15850,4.0
15851,9.0
15852,10.0
15853,11.0
15854,12.0
15855,-7.0
15856,8.0
15857,2.0
15858,5.0
15859,5.0
15860,13.0
15861,3.75
15862,12.0
15863,14.0
15864,9.0
15865,0.0
15866,-0.75
15867,15.0
15868,2.0
15869,-4.0
15870,0.0
15871,0.0
15872,15.0
15873,1.75
15874,1.75
15875,12.0
15876,20.0
15877,4.0
15878,7.0
15879,6.0
15880,2.0
15881,-1.0
15882,2.0
15883,13.5
15884,0.0
15885,10.0
15886,13.0
15887,-11.75
15888,-6.0
15889,6.0
15890,1.0
15891,9.0
15892,7.0
15893,11.0
15894,12.0
15895,4.0
15896,2.75
15897,1.0
15898,10.0
15899,-10.0
15900,1.0
15901,5.0
15902,6.0
15903,9.0
15904,7.0
15905,11.0
15906,4.0
15907,6.0
15908,7.0
15909,14.0
15910,14.0
15911,-18.0
15912,5.75
15913,13.0
15914,16.75
15915,4.0
15916,13.0
15917,9.0
15918,11.0
15919,13.0
15920,4.0
15921,0.0
15922,4.25
15923,14.0
15924,3.0
15925,6.0
15926,-3.0
15927,-2.0
15928,12.0
15929,0.75
15930,12.0
15931,18.0
15932,4.75
15933,2.0
15934,5.5
15935,6.0
15936,13.0
15937,13.75
15938,-13.0
15939,4.75
15940,15.0
15941,-9.75
15942,4.0
15943,13.0
15944,16.0
15945,0.5
15946,1.0
15947,-4.0
15948,-10.0
15949,7.0
15950,-7.5
15951,9.25
15952,2.0
15953,-3.0
15954,-2.0
15955,17.0
15956,8.0
15957,-7.0
15958,-1.0
15959,8.0
15960,2.0
15961,16.0
15962,-2.0
15963,17.0
15964,-1.0
15965,8.0
15966,3.0
15967,6.0
15968,10.0
15969,8.0
15970,9.0
15971,16.0
15972,3.0
15973,2.0
15974,6.0
15975,11.0
15976,5.0
15977,0.0
15978,13.0
15979,-10.0
15980,10.75
15981,-2.0
15982,12.0
15983,6.0
15984,17.0
15985,0.75
15986,2.0
15987,17.0
15988,5.0
15989,14.0
15990,15.0
15991,-8.0
15992,-5.0
15993,1.0
15994,-3.0
15995,0.5
15996,7.0
15997,-0.25
15998,10.0
15999,-8.0
16000,5.0
16001,2.0
16002,9.0
16003,1.0
16004,11.0
16005,10.0
16006,-2.0
16007,18.0
16008,-1.25
16009,5.0
16010,-3.0
16011,4.0
16012,-1.0
16013,5.0
16014,6.0
16015,3.0
16016,7.0
16017,12.0
16018,8.0
16019,16.0
16020,7.0
16021,8.0
16022,7.0
16023,6.0
16024,16.0
16025,5.0
16026,10.0
16027,12.0
16028,2.0
16029,-2.0
16030,-3.0
16031,2.0
16032,6.0
16033,6.0
16034,1.75
16035,15.0
16036,2.0
16037,6.75
16038,2.0
16039,7.0
16040,9.0
16041,2.0
16042,2.0
16043,7.0
16044,-8.0
16045,-6.0
16046,8.0
16047,-1.5
16048,7.0
16049,13.0
16050,13.0
16051,11.0
16052,16.0
16053,6.0
16054,-9.0
16055,0.5
16056,6.0
16057,-8.25
16058,-9.0
16059,1.0
16060,11.0
16061,8.0
16062,11.0
16063,-1.0
16064,1.75
16065,0.0
16066,2.0
16067,2.75
16068,3.0
16069,5.0
16070,9.0
16071,-1.25
16072,-3.25
16073,-1.5
16074,5.25
16075,-7.25
16076,14.0
16077,8.0
16078,5.0
16079,2.0
16080,-5.0
16081,7.75
16082,-7.5
16083,14.0
16084,1.75
16085,-3.25
16086,-1.0
16087,12.0
16088,2.0
16089,3.0
16090,16.0
16091,9.0
16092,-4.25
16093,5.0
16094,11.0
16095,5.0
16096,2.0
16097,16.0
16098,5.0
16099,-6.25
16100,7.0
16101,13.0
16102,-8.75
16103,5.0
16104,8.0
16105,11.25
16106,-8.25
16107,6.0
16108,-10.25
16109,8.0
16110,6.0
16111,0.0
16112,6.0
16113,-6.0
16114,13.0
16115,3.0
16116,12.75
16117,-11.0
16118,1.75
16119,10.0
16120,8.0
16121,0.75
16122,7.0
16123,-4.0
16124,-1.0
16125,11.0
16126,7.0
16127,-3.25
16128,8.75
16129,5.0
16130,4.25
16131,5.75
16132,6.0
16133,5.0
16134,1.0
16135,7.75
16136,9.0
16137,16.0
16138,-9.0
16139,0.0
16140,5.0
16141,4.0
16142,12.0
16143,6.0
16144,11.0
16145,15.0
16146,4.0
16147,-7.0
16148,8.0
16149,6.0
16150,12.0
16151,6.75
16152,13.0
16153,-1.0
16154,0.5
16155,12.0
16156,13.75
16157,12.0
16158,8.0
16159,1.0
16160,9.0
16161,7.0
16162,2.0
16163,7.0
16164,3.0
16165,-5.0
16166,-3.0
16167,-16.0
16168,15.0
16169,-10.75
16170,10.0
16171,7.0
16172,1.5
16173,-3.0
16174,9.0
16175,10.0
16176,-0.75
16177,8.0
16178,-1.25
16179,1.0
16180,-5.0
16181,6.0
16182,4.0
16183,7.0
16184,14.0
16185,16.0
16186,13.5
16187,4.0
16188,-1.75
16189,10.0
16190,-1.0
16191,9.0
16192,9.75
16193,-5.0
16194,-1.5
16195,-11.0
16196,19.0
16197,-4.0
16198,8.0
16199,6.0
16200,5.0
16201,-13.0
16202,19.0
16203,2.0
16204,10.75
16205,9.0
16206,-2.0
16207,6.25
16208,11.0
16209,14.0
16210,6.0
16211,15.0
16212,0.0
16213,1.0
16214,2.0
16215,3.0
16216,-5.25
16217,3.75
16218,3.0
16219,2.0
16220,8.0
16221,11.75
16222,6.0
16223,9.75
16224,8.0
16225,-4.25
16226,6.0
16227,1.0
16228,18.0
16229,-13.0
16230,8.0
16231,6.0
16232,-1.5
16233,1.0
16234,2.0
16235,-4.0
16236,-5.0
16237,12.0
16238,12.5
16239,9.0
16240,4.0
16241,10.0
16242,5.0
16243,-9.25
16244,4.0
16245,12.0
16246,6.0
16247,-1.5
16248,-5.0
16249,8.0
16250,9.0
16251,-2.0
16252,-2.0
16253,5.0
16254,2.0
16255,7.75
16256,-4.0
16257,19.0
16258,10.0
16259,11.0
16260,9.0
16261,11.0
16262,1.0
16263,6.0
16264,15.0
16265,4.0
16266,-1.0
16267,18.0
16268,9.0
16269,7.75
16270,10.0
16271,12.0
16272,9.0
16273,0.0
16274,-9.0
16275,13.0
16276,15.0
16277,7.0
16278,1.0
16279,16.0
16280,16.25
16281,-5.0
16282,12.0
16283,8.0
16284,7.0
16285,-3.0
16286,17.0
16287,2.0
16288,-6.25
16289,-5.0
16290,12.0
16291,13.0
16292,12.0
16293,1.75
16294,11.0
16295,9.0
16296,0.0
16297,-3.0
16298,12.0
16299,0.0
16300,7.0
16301,13.0
16302,9.0
16303,-4.25
16304,11.0
16305,12.0
16306,10.0
16307,3.0
16308,8.75
16309,10.0
16310,11.0
16311,6.0
16312,6.0
16313,-1.0
16314,16.0
16315,16.0
16316,6.0
16317,14.0
16318,11.0
16319,12.0
16320,14.0
16321,11.0
16322,8.0
16323,13.0
16324,6.0
16325,6.5
16326,0.0
16327,0.0
16328,6.0
16329,9.0
16330,3.0
16331,-5.0
16332,5.0
16333,0.0
16334,1.5
16335,-6.0
16336,-19.25
16337,-7.0
16338,2.0
16339,13.0
16340,-7.25
16341,10.0
16342,3.0
16343,14.0
16344,-2.0
16345,10.0
16346,13.75
16347,13.0
16348,5.0
16349,-1.0
16350,17.0
16351,-3.0
16352,9.0
16353,12.0
16354,9.0
16355,12.0
16356,15.0
16357,-7.0
16358,10.0
16359,-1.0
16360,4.0
16361,12.0
16362,-6.75
16363,5.0
16364,8.0
16365,-7.0
16366,0.75
16367,1.0
16368,7.75
16369,7.0
16370,1.0
16371,11.75
16372,0.0
16373,3.0
16374,5.0
16375,2.0
16376,10.0
16377,8.25
16378,14.0
16379,2.75
16380,7.0
16381,8.0
16382,6.0
16383,17.0
16384,3.0
16385,10.0
16386,12.75
16387,2.0
16388,3.0
16389,9.0
16390,15.0
16391,15.0
16392,0.75
16393,8.0
16394,7.5
16395,13.0
16396,5.0
16397,-5.0
16398,-11.0
16399,8.0
16400,2.0
16401,8.0
16402,11.0
16403,13.0
16404,4.0
16405,12.0
16406,12.0
16407,7.0
16408,0.5
16409,11.0
16410,3.0
16411,-18.75
16412,12.0
16413,10.0
16414,-6.0
16415,-5.0
16416,7.75
16417,3.75
16418,-8.0
16419,12.0
16420,18.0
16421,8.0
16422,18.0
16423,9.0
16424,6.0
16425,13.0
16426,10.75
16427,-5.0
16428,18.0
16429,-1.0
16430,14.0
16431,5.75
16432,8.0
16433,-6.0
16434,10.0
16435,-2.0
16436,15.0
16437,-2.0
16438,5.0
16439,-10.0
16440,16.0
16441,15.0
16442,0.0
16443,2.0
16444,-1.0
16445,5.0
16446,4.25
16447,9.0
16448,3.0
16449,17.0
16450,14.0
16451,5.0
16452,16.0
16453,-4.5
16454,3.0
16455,10.0
16456,3.0
16457,-5.0
16458,15.0
16459,12.0
16460,-8.0
16461,11.0
16462,2.0
16463,12.75
16464,-3.25
16465,-3.0
16466,8.0
16467,-1.0
16468,-1.0
16469,-6.0
16470,0.0
16471,-5.0
16472,-5.0
16473,15.0
16474,10.0
16475,9.0
16476,-6.0
16477,9.0
16478,15.0
16479,-9.0
16480,0.75
16481,5.0
16482,4.0
16483,14.0
16484,9.0
16485,-1.0
16486,-1.0
16487,4.5
16488,7.0
16489,5.0
16490,-17.25
16491,13.0
16492,7.5
16493,-6.0
16494,13.0
16495,10.0
16496,-9.0
16497,10.75
16498,3.0
16499,15.5
16500,2.0
16501,6.0
16502,8.0
16503,6.25
16504,-21.0
16505,5.0
16506,-9.0
16507,12.0
16508,-8.0
16509,7.0
16510,5.75
16511,3.75
16512,15.0
16513,9.0
16514,2.0
16515,7.0
16516,7.0
16517,8.0
16518,4.0
16519,8.0
16520,-5.0
16521,3.5
16522,5.75
16523,10.0
16524,12.0
16525,5.0
16526,3.0
16527,15.0
16528,-3.5
16529,18.0
16530,-10.0
16531,15.0
16532,-1.0
16533,14.0
16534,4.0
16535,2.0
16536,7.0
16537,-0.75
16538,-2.75
16539,7.0
16540,17.0
16541,-2.0
16542,13.0
16543,-4.0
16544,-9.0
16545,-5.25
16546,6.0
16547,11.0
16548,11.0
16549,-2.25
16550,3.75
16551,-5.0
16552,2.5
16553,3.0
16554,1.0
16555,14.0
16556,5.0
16557,1.5
16558,6.0
16559,4.25
16560,5.75
16561,5.0
16562,14.0
16563,-24.0
16564,-10.0
16565,4.0
16566,9.0
16567,1.0
16568,13.0
16569,-12.0
16570,6.5
16571,12.0
16572,18.0
16573,6.0
16574,11.0
16575,12.0
16576,7.0
16577,-3.0
16578,15.0
16579,15.0
16580,0.0
16581,6.0
16582,8.0
16583,13.0
16584,6.0
16585,-2.0
16586,16.0
16587,6.0
16588,14.0
16589,13.0
16590,6.0
16591,17.0
16592,7.0
16593,4.0
16594,7.75
16595,11.0
16596,17.0
16597,0.0
16598,-2.0
16599,5.0
16600,9.0
16601,12.0
16602,10.0
16603,-1.0
16604,13.0
16605,11.0
16606,11.0
16607,3.75
16608,-2.0
16609,17.0
16610,12.0
16611,10.5
16612,16.0
16613,1.75
16614,12.0
16615,4.0
16616,12.0
16617,1.0
16618,15.0
16619,11.75
16620,6.0
16621,-12.0
16622,9.0
16623,18.0
16624,-13.0
16625,15.0
16626,14.0
16627,10.0
16628,8.0
16629,-7.0
16630,14.0
16631,11.0
16632,7.0
16633,4.25
16634,12.0
16635,11.0
16636,1.0
16637,15.0
16638,3.0
16639,12.0
16640,4.0
16641,-8.25
16642,-10.0
16643,13.0
16644,13.0
16645,1.0
16646,-10.25
16647,-2.25
16648,-1.0
16649,1.0
16650,-9.0
16651,2.0
16652,4.0
16653,4.0
16654,6.0
16655,5.0
16656,18.0
16657,-1.0
16658,11.0
16659,-10.25
16660,16.0
16661,13.0
16662,8.0
16663,7.0
16664,5.0
16665,2.0
16666,-1.0
16667,-3.0
16668,-1.0
16669,-5.0
16670,7.0
16671,-5.0
16672,5.0
16673,12.0
16674,10.0
16675,8.0
16676,2.0
16677,-1.0
16678,19.0
16679,13.0
16680,1.0
16681,2.5
16682,-4.0
16683,15.0
16684,10.0
16685,-2.0
16686,13.0
16687,9.0
16688,10.0
16689,14.0
16690,14.0
16691,-2.0
16692,-8.0
16693,-3.0
16694,2.5
16695,4.0
16696,0.0
16697,-1.0
16698,4.0
16699,12.0
16700,4.75
16701,11.0
16702,10.0
16703,13.0
16704,4.0
16705,1.0
16706,-16.0
16707,-7.75
16708,-5.0
16709,15.0
16710,-1.0
16711,14.0
16712,-1.75
16713,7.5
16714,8.0
16715,10.0
16716,13.0
16717,15.0
16718,-4.0
16719,19.0
16720,8.0
16721,8.0
16722,-2.0
16723,-4.0
16724,4.0
16725,3.0
16726,18.0
16727,0.0
16728,6.0
16729,5.0
16730,1.0
16731,-2.0
16732,7.0
16733,14.0
16734,5.75
16735,-2.0
16736,5.0
16737,14.0
16738,8.0
16739,4.0
16740,13.0
16741,-7.5
16742,15.0
16743,-3.0
16744,3.0
16745,13.0
16746,15.0
16747,18.0
16748,8.0
16749,3.5
16750,6.0
16751,14.0
16752,4.0
16753,-21.0
16754,5.5
16755,10.0
16756,-12.0
16757,2.0
16758,-0.5
16759,13.0
16760,15.0
16761,10.0
16762,5.0
16763,-2.0
16764,6.0
16765,0.0
16766,-17.0
16767,-2.0
16768,3.0
16769,-2.0
16770,0.0
16771,-17.0
16772,3.75
16773,7.0
16774,-2.0
16775,8.0
16776,1.0
16777,5.0
16778,4.0
16779,13.0
16780,10.0
16781,-1.5
16782,16.0
16783,10.0
16784,-1.25
16785,4.25
16786,-3.25
16787,10.0
16788,-2.25
16789,-2.0
16790,1.0
16791,1.0
16792,4.0
16793,4.0
16794,10.0
16795,14.0
16796,12.0
16797,6.0
16798,6.0
16799,14.75
16800,1.0
16801,7.5
16802,6.0
16803,-21.0
16804,-13.0
16805,9.0
16806,13.0
16807,8.0
16808,7.0
16809,9.0
16810,13.0
16811,16.0
16812,-6.0
16813,-3.0
16814,10.0
16815,3.0
16816,-2.0
16817,7.0
16818,13.0
16819,7.0
16820,7.0
16821,-3.0
16822,-2.5
16823,-3.0
16824,10.75
16825,3.0
16826,-7.0
16827,0.0
16828,3.0
16829,2.0
16830,1.75
16831,5.75
16832,5.0
16833,2.0
16834,16.0
16835,3.75
16836,13.0
16837,6.0
16838,9.0
16839,3.0
16840,0.0
16841,-2.0
16842,10.0
16843,5.5
16844,9.0
16845,0.0
16846,-5.5
16847,-0.5
16848,-3.25
16849,6.0
16850,0.0
16851,-3.0
16852,3.0
16853,1.0
16854,7.0
16855,11.0
16856,3.0
16857,-2.0
16858,-4.0
16859,1.0
16860,8.0
16861,0.0
16862,16.0
16863,7.0
16864,9.0
16865,-2.0
16866,-1.0
16867,-3.0
16868,-4.25
16869,1.0
16870,8.0
16871,-6.0
16872,-4.5
16873,1.0
16874,2.0
16875,3.0
16876,8.0
16877,9.0
16878,12.0
16879,12.75
16880,4.0
16881,13.0
16882,5.0
16883,14.0
16884,8.0
16885,2.0
16886,8.75
16887,11.0
16888,14.0
16889,3.0
16890,5.0
16891,14.0
16892,9.0
16893,-9.0
16894,6.5
16895,9.0
16896,6.0
16897,5.0
16898,6.0
16899,-4.0
16900,2.0
16901,10.0
16902,-13.0
16903,8.0
16904,-2.0
16905,11.0
16906,2.0
16907,0.0
16908,11.0
16909,7.0
16910,3.0
16911,0.0
16912,4.0
16913,3.0
16914,9.0
16915,8.0
16916,2.75
16917,0.0
16918,0.0
16919,14.0
16920,8.0
16921,17.0
16922,2.0
16923,6.0
16924,12.0
16925,10.0
16926,7.0
16927,1.0
16928,9.0
16929,13.75
16930,13.0
16931,2.75
16932,11.0
16933,16.0
16934,5.0
16935,10.0
16936,3.0
16937,3.0
16938,6.0
16939,-4.5
16940,0.75
16941,4.0
16942,1.0
16943,2.0
16944,9.0
16945,11.0
16946,6.0
16947,3.5
16948,1.0
16949,14.0
16950,6.0
16951,4.0
16952,9.0
16953,4.0
16954,6.0
16955,-3.0
16956,9.0
16957,-1.0
16958,9.0
16959,-8.5
16960,8.0
16961,14.0
16962,12.0
16963,-7.0
16964,4.0
16965,0.0
16966,4.0
16967,-4.25
16968,2.0
16969,1.0
16970,12.0
16971,19.0
16972,8.0
16973,9.5
16974,7.0
16975,1.0
16976,3.75
16977,14.0
16978,11.0
16979,7.0
16980,-8.0
16981,8.0
16982,-1.5
16983,-7.0
16984,4.0
16985,0.0
16986,15.0
16987,-2.0
16988,10.0
16989,19.0
16990,7.75
16991,-5.0
16992,14.0
16993,7.0
16994,10.0
16995,12.0
16996,1.0
16997,6.0
16998,4.5
16999,2.0
17000,4.75
17001,2.0
17002,-3.0
17003,1.25
17004,-22.5
17005,8.0
17006,12.0
17007,11.0
17008,15.0
17009,4.0
17010,5.0
17011,5.75
17012,12.0
17013,3.25
17014,6.0
17015,2.0
17016,15.0
17017,14.0
17018,12.0
17019,-3.0
17020,-17.0
17021,3.0
17022,3.75
17023,3.0
17024,7.0
17025,-1.75
17026,11.0
17027,-5.0
17028,13.25
17029,2.75
17030,4.0
17031,1.0
17032,-5.0
17033,4.25
17034,9.0
17035,6.0
17036,-4.0
17037,1.0
17038,2.0
17039,-2.0
17040,0.0
17041,0.0
17042,-5.0
17043,5.0
17044,6.0
17045,16.0
17046,-3.0
17047,-1.0
17048,6.0
17049,13.0
17050,5.0
17051,9.0
17052,0.0
17053,13.0
17054,6.0
17055,-1.0
17056,15.0
17057,-10.0
17058,7.0
17059,5.75
17060,13.0
17061,-3.0
17062,14.5
17063,17.0
17064,8.0
17065,-1.0
17066,19.0
17067,3.0
17068,11.0
17069,3.5
17070,3.0
17071,12.0
17072,1.0
17073,12.0
17074,8.0
17075,10.0
17076,-11.25
17077,-4.0
17078,14.0
17079,-2.0
17080,1.75
17081,1.25
17082,14.0
17083,1.25
17084,-5.0
17085,0.25
17086,13.75
17087,5.0
17088,15.0
17089,-2.25
17090,4.0
17091,19.0
17092,3.0
17093,-6.75
17094,10.0
17095,9.0
17096,2.0
17097,-10.0
17098,14.0
17099,-11.0
17100,13.0
17101,12.0
17102,-3.0
17103,8.0
17104,3.5
17105,4.0
17106,-2.0
17107,7.0
17108,16.0
17109,3.0
17110,-0.25
17111,-12.0
17112,11.0
17113,5.25
17114,7.5
17115,4.0
17116,-5.75
17117,18.0
17118,3.0
17119,0.75
17120,10.0
17121,2.0
17122,10.0
17123,9.0
17124,-7.0
17125,12.0
17126,16.0
17127,13.5
17128,14.0
17129,9.0
17130,9.0
17131,-0.5
17132,2.0
17133,11.75
17134,2.0
17135,7.0
